batch_size,status,avg_latency_ms,std_latency_ms,throughput,throughput_efficiency,peak_memory_mb,memory_per_sample_mb,memory_utilization
136,success,1227.5480712890626,0.5948726450838825,110.78995860193467,0.8146320485436372,12225.20947265625,89.89124612247242,25.1187020123511
137,success,1240.1821655273438,0.6759043698253616,110.46764242230944,0.8063331563672221,12247.01806640625,89.39429245552007,25.163511352341544
138,success,1247.2045288085938,1.1118916190820771,110.64744940577313,0.8017931116360372,12250.6826171875,88.77306244338769,25.171040774171843
139,success,1267.5712036132813,0.7080311423831678,109.6585340561326,0.7889103169505942,12262.9296875,88.22251573741008,25.196204392872367
140,success,1259.1901245117188,0.8057588412860278,111.18257463644608,0.7941612474031863,12276.35009765625,87.68821498325893,25.223778831114295
141,success,1281.257470703125,0.5618178385002331,110.04813881992229,0.780483254042002,12287.56005859375,87.1458160183954,25.24681153816025
142,success,1298.1352416992188,0.6262998854637575,109.38767813908696,0.7703357615428659,12305.78125,86.66043133802818,25.284249970464202
143,success,1293.7677001953125,0.8802266658852679,110.5298887724683,0.772936285122156,12328.9814453125,86.21665346372377,25.331918584567415
144,success,1297.7878051757812,0.8187802692270743,110.95804678215147,0.7705419915427185,12326.93017578125,85.60368177625868,25.327703914199784
145,success,1310.3299438476563,0.6716888645628929,110.65915167459397,0.7631665632730619,12338.00244140625,85.08967200969828,25.350453703596692
146,success,1317.5762084960938,1.0097003141639074,110.809529694413,0.7589693814685822,12350.2939453125,84.59105441994863,25.375708618418013
147,success,1341.7440185546875,0.5262020411124129,109.55890092832078,0.7452986457708897,12361.322265625,84.09062765731292,25.398368114948195
148,success,1328.1907348632812,1.1232346382743095,111.42977895809109,0.7529039118789939,12375.30419921875,83.61692026499155,25.42709629537598
149,success,1352.3413818359375,0.49245227231487065,110.17928017385502,0.7394582562003693,12388.2900390625,83.1428861682047,25.453777837491458
150,success,1360.09296875,1.0297566528137823,110.28657852547994,0.7352438568365329,12399.57568359375,82.663837890625,25.476966048918992
151,success,1364.2048461914062,0.7529785980487766,110.68718926014853,0.7330277434446922,12419.17333984375,82.24618105856788,25.51723265445939
152,success,1369.4783447265625,0.9009381021212479,110.9911672464957,0.7302050476743138,12431.77197265625,81.78797350431743,25.543118616093675
153,success,1378.8683349609375,0.9721248373046442,110.96055810458103,0.7252324059122943,12439.5927734375,81.30452793096406,25.55918773660744
154,success,1387.02294921875,0.8488719221420785,111.02916508104032,0.7209686044223397,12448.23486328125,80.83269391741071,25.57694433047478
155,success,1393.8163818359376,0.7675964640593577,111.20546581310352,0.717454618149055,12463.8134765625,80.41169984879032,25.608953151726688
156,success,1422.2866455078124,0.6650581431067346,109.68253164206702,0.7030931515517117,12473.70849609375,79.9596698467548,25.629284095549597
157,success,1425.708251953125,0.8241546352814569,110.12070652247435,0.701405774028499,12490.94921875,79.5601861066879,25.66470799367163
158,success,1431.8255981445313,0.5721076904932603,110.34863478118315,0.6984090808935642,12500.21240234375,79.11526836926424,25.683740726721936
159,success,1451.4862060546875,1.4067786536999176,109.5428942670981,0.6889490205477868,12518.9990234375,78.73584291470125,25.722340927244336
160,success,1446.7342529296875,0.6323795250231001,110.59391154663989,0.6912119471664993,12539.98095703125,78.37488098144532,25.76545175808639
161,success,1449.4464965820312,0.6530983792816333,111.07688374814616,0.6899185325971811,12536.5419921875,77.86672044836956,25.758385839638585
162,success,1457.9460205078126,0.44989920719180315,111.11522492689701,0.685896450166031,12554.1279296875,77.49461684992283,25.794519038391407
163,success,1463.7022827148437,1.2085157080089342,111.36144414400385,0.6831990438282445,12562.998046875,77.07360764953988,25.81274415191161
164,success,1494.44462890625,0.5831870110668863,109.73976340630824,0.6691448988189527,12573.01904296875,76.66475026200457,25.83333393528578
165,success,1497.8847534179688,0.6483840769856243,110.1553371335762,0.6676081038398557,12585.1259765625,76.27349076704546,25.85820962006688
166,success,1504.3655517578125,0.7410290364452894,110.34552061234935,0.6647320518816225,12597.9130859375,75.89104268637048,25.884482837773977
167,success,1514.0677734375,0.8991488564618543,110.29889343780665,0.6604724157952494,12611.00634765625,75.5150080697979,25.91138509578588
168,success,1517.4266845703125,0.6849624146466498,110.7137509233748,0.6590104221629453,12636.36962890625,75.21648588634673,25.963498125439827
169,success,1523.1554443359375,0.9385641911746648,110.9538758033198,0.6565318094870994,12641.6630859375,74.80274015347634,25.974374402863177
170,success,1527.5748168945313,1.1459935236781345,111.28751149852017,0.6546324205795304,12647.1904296875,74.39523782169118,25.985731238988286
171,success,1535.0705932617188,1.3209189991956065,111.39552848619105,0.6514358391005325,12657.89453125,74.0227750365497,26.007724574812897
172,success,1566.9529418945312,1.128002866872926,109.76717641057085,0.6381812582009934,12675.90869140625,73.6971435546875,26.044737627389193
173,success,1574.9849975585937,0.5617818312844866,109.84231612883279,0.634926682825623,12684.0185546875,73.31802632767341,26.061400674315156
174,success,1578.6814086914062,0.8922942170389391,110.21856534323244,0.6334400307082324,12697.85302734375,72.97616682381465,26.08982587201239
175,success,1585.3526977539063,1.366315414273179,110.38553140126878,0.6307744651501073,12710.20068359375,72.62971819196429,26.115196161052296
176,success,1604.4783569335937,0.9891221717714255,109.69297232301919,0.623255524562609,12728.47705078125,72.32089233398438,26.15274796106668
177,success,1593.1763549804687,0.9313838341730059,111.09881178356423,0.6276769027320013,12751.64892578125,72.04321426995057,26.200358386433564
178,success,1597.9755493164062,0.8932252154341666,111.39094091655292,0.6257918029019827,12744.4189453125,71.59785924332866,26.18550320335013
179,success,1605.8978393554687,0.6865747217202645,111.46412655480134,0.6227046176245885,12756.751953125,71.26677068784916,26.210843394767796
180,success,1638.629541015625,0.8349651364226476,109.84789148158268,0.6102660637865704,12770.49951171875,70.94721950954862,26.23909001323974
181,success,1646.7605712890625,1.138580600227568,109.9127603342577,0.6072528195262856,12787.26708984375,70.64788447427486,26.27354175816344
182,success,1652.7401977539062,0.43940167969408456,110.12015091503201,0.6050557742584176,12794.0732421875,70.29710572630495,26.28752611671007
183,success,1658.7978759765624,1.0624234589888135,110.32085503019155,0.6028462023507735,12809.16162109375,69.99541869450137,26.318527670871024
184,success,1668.22880859375,1.2598840042206554,110.29662061471329,0.5994381555147461,12821.97119140625,69.68462604025136,26.344847038265556
185,success,1663.4341430664062,0.9726015362804942,111.21570443358068,0.6011659699112469,12842.60546875,69.41948902027028,26.387243552206453
